Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Protein stable ID,Protein stable ID version,Gene name,Transcript name
ENSG00000173678,ENSG00000173678.15,ENST00000455020,ENST00000455020.3,ENSP00000414338,ENSP00000414338.2,SPDYE2B,SPDYE2B-202
ENSG00000140990,ENSG00000140990.15,ENST00000268668,ENST00000268668.11,ENSP00000268668,ENSP00000268668.6,NDUFB10,NDUFB10-201
ENSG00000140990,ENSG00000140990.15,ENST00000543683,ENST00000543683.6,ENSP00000445086,ENSP00000445086.2,NDUFB10,NDUFB10-202
ENSG00000140990,ENSG00000140990.15,ENST00000569148,ENST00000569148.1,ENSP00000455348,ENSP00000455348.1,NDUFB10,NDUFB10-204
ENSG00000140990,ENSG00000140990.15,ENST00000570172,ENST00000570172.1,ENSP00000457908,ENSP00000457908.1,NDUFB10,NDUFB10-205
ENSG00000224420,ENSG00000224420.4,ENST00000420022,ENST00000420022.4,ENSP00000393631,ENSP00000393631.2,ADM5,ADM5-201
ENSG00000198758,ENSG00000198758.11,ENST00000361852,ENST00000361852.8,ENSP00000354551,ENSP00000354551.4,EPS8L3,EPS8L3-201
ENSG00000198758,ENSG00000198758.11,ENST00000369805,ENST00000369805.7,ENSP00000358820,ENSP00000358820.3,EPS8L3,EPS8L3-203
ENSG00000198758,ENSG00000198758.11,ENST00000361965,ENST00000361965.9,ENSP00000355255,ENSP00000355255.4,EPS8L3,EPS8L3-202
ENSG00000099308,ENSG00000099308.11,ENST00000687212,ENST00000687212.1,ENSP00000509890,ENSP00000509890.1,MAST3,MAST3-206
ENSG00000099308,ENSG00000099308.11,ENST00000262811,ENST00000262811.10,ENSP00000262811,ENSP00000262811.4,MAST3,MAST3-201
ENSG00000170092,ENSG00000170092.15,ENST00000625065,ENST00000625065.4,ENSP00000485398,ENSP00000485398.1,SPDYE5,SPDYE5-201
ENSG00000169379,ENSG00000169379.17,ENST00000535334,ENST00000535334.5,ENSP00000445145,ENSP00000445145.1,ARL13B,ARL13B-210
ENSG00000169379,ENSG00000169379.17,ENST00000681380,ENST00000681380.1,ENSP00000505402,ENSP00000505402.1,ARL13B,ARL13B-226
ENSG00000169379,ENSG00000169379.17,ENST00000303097,ENST00000303097.11,ENSP00000306225,ENSP00000306225.7,ARL13B,ARL13B-201
ENSG00000169379,ENSG00000169379.17,ENST00000486562,ENST00000486562.2,ENSP00000505366,ENSP00000505366.1,ARL13B,ARL13B-208
ENSG00000169379,ENSG00000169379.17,ENST00000471138,ENST00000471138.5,ENSP00000420780,ENSP00000420780.1,ARL13B,ARL13B-205
ENSG00000169379,ENSG00000169379.17,ENST00000394222,ENST00000394222.8,ENSP00000377769,ENSP00000377769.3,ARL13B,ARL13B-203
ENSG00000169379,ENSG00000169379.17,ENST00000679872,ENST00000679872.1,ENSP00000505607,ENSP00000505607.1,ARL13B,ARL13B-219
ENSG00000169379,ENSG00000169379.17,ENST00000679404,ENST00000679404.1,ENSP00000505252,ENSP00000505252.1,ARL13B,ARL13B-211
ENSG00000169379,ENSG00000169379.17,ENST00000681655,ENST00000681655.1,ENSP00000505036,ENSP00000505036.1,ARL13B,ARL13B-227
ENSG00000169379,ENSG00000169379.17,ENST00000679657,ENST00000679657.1,ENSP00000505494,ENSP00000505494.1,ARL13B,ARL13B-216
ENSG00000169379,ENSG00000169379.17,ENST00000679666,ENST00000679666.1,ENSP00000506469,ENSP00000506469.1,ARL13B,ARL13B-217
ENSG00000169379,ENSG00000169379.17,ENST00000679607,ENST00000679607.1,ENSP00000505148,ENSP00000505148.1,ARL13B,ARL13B-214
ENSG00000169379,ENSG00000169379.17,ENST00000679587,ENST00000679587.1,ENSP00000505396,ENSP00000505396.1,ARL13B,ARL13B-212
ENSG00000262461,ENSG00000262461.7,ENST00000575125,ENST00000575125.6,ENSP00000498945,ENSP00000498945.1,SPDYE9,SPDYE9-202
ENSG00000275976,ENSG00000275976.6,ENST00000340073,ENST00000340073.9,ENSP00000498510,ENSP00000498510.1,SPDYE11,SPDYE11-201
ENSG00000286038,ENSG00000286038.2,ENST00000652175,ENST00000652175.2,ENSP00000498801,ENSP00000498801.1,SPDYE13,SPDYE13-201
ENSG00000286014,ENSG00000286014.2,ENST00000612377,ENST00000612377.3,ENSP00000499200,ENSP00000499200.1,SPDYE15,SPDYE15-201
ENSG00000185040,ENSG00000185040.14,ENST00000633306,ENST00000633306.2,ENSP00000487772,ENSP00000487772.2,SPDYE16,SPDYE16-203
ENSG00000185040,ENSG00000185040.14,ENST00000632547,ENST00000632547.2,ENSP00000488034,ENSP00000488034.1,SPDYE16,SPDYE16-202
ENSG00000185040,ENSG00000185040.14,ENST00000515340,ENST00000515340.2,ENSP00000488825,ENSP00000488825.1,SPDYE16,SPDYE16-201
ENSG00000140988,ENSG00000140988.16,ENST00000343262,ENST00000343262.9,ENSP00000341885,ENSP00000341885.4,RPS2,RPS2-201
ENSG00000140988,ENSG00000140988.16,ENST00000526522,ENST00000526522.5,ENSP00000436865,ENSP00000436865.1,RPS2,RPS2-202
ENSG00000140988,ENSG00000140988.16,ENST00000526586,ENST00000526586.6,ENSP00000460860,ENSP00000460860.1,RPS2,RPS2-203
ENSG00000140988,ENSG00000140988.16,ENST00000533186,ENST00000533186.5,ENSP00000436227,ENSP00000436227.1,RPS2,RPS2-214
ENSG00000140988,ENSG00000140988.16,ENST00000530225,ENST00000530225.5,ENSP00000436356,ENSP00000436356.1,RPS2,RPS2-210
ENSG00000140988,ENSG00000140988.16,ENST00000529806,ENST00000529806.5,ENSP00000433170,ENSP00000433170.1,RPS2,RPS2-209
ENSG00000140988,ENSG00000140988.16,ENST00000527302,ENST00000527302.1,ENSP00000433034,ENSP00000433034.1,RPS2,RPS2-206
ENSG00000140988,ENSG00000140988.16,ENST00000563194,ENST00000563194.1,ENSP00000454837,ENSP00000454837.1,RPS2,RPS2-217
ENSG00000197658,ENSG00000197658.9,ENST00000417740,ENST00000417740.5,ENSP00000396586,ENSP00000396586.1,SLC22A24,SLC22A24-202
ENSG00000197658,ENSG00000197658.9,ENST00000612278,ENST00000612278.4,ENSP00000480336,ENSP00000480336.1,SLC22A24,SLC22A24-203
ENSG00000197658,ENSG00000197658.9,ENST00000326192,ENST00000326192.5,ENSP00000321549,ENSP00000321549.5,SLC22A24,SLC22A24-201
ENSG00000186645,ENSG00000186645.11,ENST00000671986,ENST00000671986.3,ENSP00000501236,ENSP00000501236.1,SPDYE17,SPDYE17-201
ENSG00000205482,ENSG00000205482.11,ENST00000510091,ENST00000510091.4,ENSP00000509550,ENSP00000509550.1,SPDYE18,SPDYE18-201
ENSG00000198851,ENSG00000198851.10,ENST00000361763,ENST00000361763.9,ENSP00000354566,ENSP00000354566.4,CD3E,CD3E-201
ENSG00000198851,ENSG00000198851.10,ENST00000528600,ENST00000528600.1,ENSP00000433975,ENSP00000433975.1,CD3E,CD3E-204
ENSG00000136206,ENSG00000136206.5,ENST00000652520,ENST00000652520.1,ENSP00000499187,ENSP00000499187.1,SPDYE1,SPDYE1-202
ENSG00000136206,ENSG00000136206.5,ENST00000693451,ENST00000693451.1,ENSP00000509569,ENSP00000509569.1,SPDYE1,SPDYE1-203
ENSG00000136206,ENSG00000136206.5,ENST00000258704,ENST00000258704.3,ENSP00000258704,ENSP00000258704.3,SPDYE1,SPDYE1-201
ENSG00000275395,ENSG00000275395.7,ENST00000616721,ENST00000616721.6,ENSP00000481056,ENSP00000481056.3,FCGBP,FCGBP-202
ENSG00000049247,ENSG00000049247.14,ENST00000377516,ENST00000377516.6,ENSP00000366738,ENSP00000366738.2,UTS2,UTS2-203
ENSG00000049247,ENSG00000049247.14,ENST00000361696,ENST00000361696.10,ENSP00000355163,ENSP00000355163.5,UTS2,UTS2-202
ENSG00000049247,ENSG00000049247.14,ENST00000054668,ENST00000054668.5,ENSP00000054668,ENSP00000054668.5,UTS2,UTS2-201
ENSG00000161681,ENSG00000161681.17,ENST00000293441,ENST00000293441.6,ENSP00000293441,ENSP00000293441.1,SHANK1,SHANK1-201
ENSG00000161681,ENSG00000161681.17,ENST00000391814,ENST00000391814.5,ENSP00000375690,ENSP00000375690.1,SHANK1,SHANK1-204
ENSG00000161681,ENSG00000161681.17,ENST00000359082,ENST00000359082.3,ENSP00000351984,ENSP00000351984.2,SHANK1,SHANK1-202
ENSG00000117569,ENSG00000117569.19,ENST00000675735,ENST00000675735.1,ENSP00000501779,ENSP00000501779.1,PTBP2,PTBP2-217
ENSG00000117569,ENSG00000117569.19,ENST00000609116,ENST00000609116.5,ENSP00000477024,ENSP00000477024.1,PTBP2,PTBP2-211
ENSG00000117569,ENSG00000117569.19,ENST00000426398,ENST00000426398.3,ENSP00000412788,ENSP00000412788.3,PTBP2,PTBP2-203
ENSG00000117569,ENSG00000117569.19,ENST00000370197,ENST00000370197.5,ENSP00000359216,ENSP00000359216.1,PTBP2,PTBP2-201
ENSG00000117569,ENSG00000117569.19,ENST00000370198,ENST00000370198.5,ENSP00000359217,ENSP00000359217.1,PTBP2,PTBP2-202
ENSG00000117569,ENSG00000117569.19,ENST00000674951,ENST00000674951.1,ENSP00000502818,ENSP00000502818.1,PTBP2,PTBP2-213
ENSG00000117569,ENSG00000117569.19,ENST00000676292,ENST00000676292.1,ENSP00000501559,ENSP00000501559.1,PTBP2,PTBP2-219
ENSG00000117569,ENSG00000117569.19,ENST00000676096,ENST00000676096.1,ENSP00000501744,ENSP00000501744.1,PTBP2,PTBP2-218
ENSG00000117569,ENSG00000117569.19,ENST00000675401,ENST00000675401.1,ENSP00000502536,ENSP00000502536.1,PTBP2,PTBP2-216
ENSG00000106290,ENSG00000106290.16,ENST00000687137,ENST00000687137.1,ENSP00000508432,ENSP00000508432.1,TAF6,TAF6-230
ENSG00000106290,ENSG00000106290.16,ENST00000688498,ENST00000688498.1,ENSP00000510409,ENSP00000510409.1,TAF6,TAF6-243
ENSG00000106290,ENSG00000106290.16,ENST00000689284,ENST00000689284.1,ENSP00000509292,ENSP00000509292.1,TAF6,TAF6-247
ENSG00000106290,ENSG00000106290.16,ENST00000686580,ENST00000686580.1,ENSP00000510270,ENSP00000510270.1,TAF6,TAF6-228
ENSG00000106290,ENSG00000106290.16,ENST00000691413,ENST00000691413.1,ENSP00000509680,ENSP00000509680.1,TAF6,TAF6-261
ENSG00000106290,ENSG00000106290.16,ENST00000687216,ENST00000687216.1,ENSP00000509789,ENSP00000509789.1,TAF6,TAF6-232
ENSG00000106290,ENSG00000106290.16,ENST00000690367,ENST00000690367.1,ENSP00000509821,ENSP00000509821.1,TAF6,TAF6-256
ENSG00000106290,ENSG00000106290.16,ENST00000688086,ENST00000688086.1,ENSP00000510349,ENSP00000510349.1,TAF6,TAF6-239
ENSG00000106290,ENSG00000106290.16,ENST00000690206,ENST00000690206.1,ENSP00000508601,ENSP00000508601.1,TAF6,TAF6-253
ENSG00000106290,ENSG00000106290.16,ENST00000687447,ENST00000687447.1,ENSP00000510217,ENSP00000510217.1,TAF6,TAF6-234
ENSG00000106290,ENSG00000106290.16,ENST00000692408,ENST00000692408.1,ENSP00000508788,ENSP00000508788.1,TAF6,TAF6-266
ENSG00000106290,ENSG00000106290.16,ENST00000689754,ENST00000689754.1,ENSP00000509866,ENSP00000509866.1,TAF6,TAF6-251
ENSG00000106290,ENSG00000106290.16,ENST00000460673,ENST00000460673.3,ENSP00000427710,ENSP00000427710.3,TAF6,TAF6-212
ENSG00000106290,ENSG00000106290.16,ENST00000686777,ENST00000686777.1,ENSP00000510166,ENSP00000510166.1,TAF6,TAF6-229
ENSG00000106290,ENSG00000106290.16,ENST00000687672,ENST00000687672.1,ENSP00000509741,ENSP00000509741.1,TAF6,TAF6-236
ENSG00000106290,ENSG00000106290.16,ENST00000687410,ENST00000687410.1,ENSP00000509158,ENSP00000509158.1,TAF6,TAF6-233
ENSG00000106290,ENSG00000106290.16,ENST00000687151,ENST00000687151.1,ENSP00000508852,ENSP00000508852.1,TAF6,TAF6-231
ENSG00000106290,ENSG00000106290.16,ENST00000686172,ENST00000686172.1,ENSP00000510809,ENSP00000510809.1,TAF6,TAF6-227
ENSG00000106290,ENSG00000106290.16,ENST00000688640,ENST00000688640.1,ENSP00000509783,ENSP00000509783.1,TAF6,TAF6-244
ENSG00000106290,ENSG00000106290.16,ENST00000693225,ENST00000693225.1,ENSP00000510019,ENSP00000510019.1,TAF6,TAF6-269
ENSG00000106290,ENSG00000106290.16,ENST00000691681,ENST00000691681.1,ENSP00000509494,ENSP00000509494.1,TAF6,TAF6-263
ENSG00000106290,ENSG00000106290.16,ENST00000687969,ENST00000687969.1,ENSP00000508679,ENSP00000508679.1,TAF6,TAF6-238
ENSG00000106290,ENSG00000106290.16,ENST00000692466,ENST00000692466.1,ENSP00000509041,ENSP00000509041.1,TAF6,TAF6-267
ENSG00000106290,ENSG00000106290.16,ENST00000685280,ENST00000685280.1,ENSP00000510209,ENSP00000510209.1,TAF6,TAF6-223
ENSG00000106290,ENSG00000106290.16,ENST00000691010,ENST00000691010.1,ENSP00000509320,ENSP00000509320.1,TAF6,TAF6-259
ENSG00000106290,ENSG00000106290.16,ENST00000688343,ENST00000688343.1,ENSP00000508691,ENSP00000508691.1,TAF6,TAF6-242
ENSG00000106290,ENSG00000106290.16,ENST00000452438,ENST00000452438.7,ENSP00000412346,ENSP00000412346.3,TAF6,TAF6-210
ENSG00000106290,ENSG00000106290.16,ENST00000691370,ENST00000691370.1,ENSP00000509500,ENSP00000509500.1,TAF6,TAF6-260
ENSG00000106290,ENSG00000106290.16,ENST00000692927,ENST00000692927.1,ENSP00000509335,ENSP00000509335.1,TAF6,TAF6-268
ENSG00000106290,ENSG00000106290.16,ENST00000453269,ENST00000453269.7,ENSP00000389575,ENSP00000389575.2,TAF6,TAF6-211
ENSG00000106290,ENSG00000106290.16,ENST00000472509,ENST00000472509.6,ENSP00000419760,ENSP00000419760.2,TAF6,TAF6-213
ENSG00000106290,ENSG00000106290.16,ENST00000452041,ENST00000452041.5,ENSP00000416396,ENSP00000416396.1,TAF6,TAF6-209
ENSG00000106290,ENSG00000106290.16,ENST00000344095,ENST00000344095.8,ENSP00000344537,ENSP00000344537.4,TAF6,TAF6-201
ENSG00000106290,ENSG00000106290.16,ENST00000523306,ENST00000523306.6,ENSP00000428639,ENSP00000428639.2,TAF6,TAF6-218
ENSG00000106290,ENSG00000106290.16,ENST00000493322,ENST00000493322.6,ENSP00000419555,ENSP00000419555.2,TAF6,TAF6-216
ENSG00000106290,ENSG00000106290.16,ENST00000451699,ENST00000451699.6,ENSP00000406315,ENSP00000406315.2,TAF6,TAF6-208
ENSG00000106290,ENSG00000106290.16,ENST00000440225,ENST00000440225.6,ENSP00000410012,ENSP00000410012.2,TAF6,TAF6-206
ENSG00000106290,ENSG00000106290.16,ENST00000690962,ENST00000690962.1,ENSP00000509249,ENSP00000509249.1,TAF6,TAF6-258
ENSG00000106290,ENSG00000106290.16,ENST00000437822,ENST00000437822.6,ENSP00000399982,ENSP00000399982.2,TAF6,TAF6-205
ENSG00000106290,ENSG00000106290.16,ENST00000449571,ENST00000449571.5,ENSP00000390073,ENSP00000390073.1,TAF6,TAF6-207
ENSG00000106290,ENSG00000106290.16,ENST00000417349,ENST00000417349.5,ENSP00000390220,ENSP00000390220.1,TAF6,TAF6-202
ENSG00000106290,ENSG00000106290.16,ENST00000431404,ENST00000431404.2,ENSP00000395627,ENSP00000395627.2,TAF6,TAF6-204
ENSG00000118058,ENSG00000118058.24,ENST00000529852,ENST00000529852.3,ENSP00000436564,ENSP00000436564.2,KMT2A,KMT2A-208
ENSG00000118058,ENSG00000118058.24,ENST00000649666,ENST00000649666.2,ENSP00000497918,ENSP00000497918.2,KMT2A,KMT2A-220
ENSG00000118058,ENSG00000118058.24,ENST00000389506,ENST00000389506.10,ENSP00000374157,ENSP00000374157.5,KMT2A,KMT2A-201
ENSG00000118058,ENSG00000118058.24,ENST00000532204,ENST00000532204.6,ENSP00000434618,ENSP00000434618.2,KMT2A,KMT2A-210
ENSG00000118058,ENSG00000118058.24,ENST00000527869,ENST00000527869.7,ENSP00000432652,ENSP00000432652.3,KMT2A,KMT2A-206
ENSG00000118058,ENSG00000118058.24,ENST00000649690,ENST00000649690.2,ENSP00000497372,ENSP00000497372.2,KMT2A,KMT2A-221
ENSG00000118058,ENSG00000118058.24,ENST00000533790,ENST00000533790.3,ENSP00000436700,ENSP00000436700.3,KMT2A,KMT2A-211
ENSG00000118058,ENSG00000118058.24,ENST00000534358,ENST00000534358.8,ENSP00000436786,ENSP00000436786.2,KMT2A,KMT2A-213
ENSG00000118058,ENSG00000118058.24,ENST00000691053,ENST00000691053.1,ENSP00000509168,ENSP00000509168.1,KMT2A,KMT2A-232
ENSG00000118058,ENSG00000118058.24,ENST00000531904,ENST00000531904.6,ENSP00000432391,ENSP00000432391.2,KMT2A,KMT2A-209
ENSG00000118058,ENSG00000118058.24,ENST00000649699,ENST00000649699.1,ENSP00000496927,ENSP00000496927.1,KMT2A,KMT2A-222
ENSG00000118058,ENSG00000118058.24,ENST00000420751,ENST00000420751.4,ENSP00000510776,ENSP00000510776.1,KMT2A,KMT2A-203
ENSG00000118058,ENSG00000118058.24,ENST00000685498,ENST00000685498.1,ENSP00000509293,ENSP00000509293.1,KMT2A,KMT2A-225
ENSG00000118058,ENSG00000118058.24,ENST00000691002,ENST00000691002.1,ENSP00000510212,ENSP00000510212.1,KMT2A,KMT2A-231
ENSG00000118058,ENSG00000118058.24,ENST00000689424,ENST00000689424.1,ENSP00000509852,ENSP00000509852.1,KMT2A,KMT2A-230
ENSG00000118058,ENSG00000118058.24,ENST00000686370,ENST00000686370.1,ENSP00000509179,ENSP00000509179.1,KMT2A,KMT2A-227
ENSG00000118058,ENSG00000118058.24,ENST00000685397,ENST00000685397.1,ENSP00000509586,ENSP00000509586.1,KMT2A,KMT2A-224
ENSG00000181733,ENSG00000181733.4,ENST00000641125,ENST00000641125.1,ENSP00000493322,ENSP00000493322.1,OR2Z1,OR2Z1-201
ENSG00000170923,ENSG00000170923.4,ENST00000641081,ENST00000641081.1,ENSP00000492896,ENSP00000492896.1,OR7G2,OR7G2-201
ENSG00000176695,ENSG00000176695.8,ENST00000585993,ENST00000585993.3,ENSP00000467301,ENSP00000467301.1,OR4F17,OR4F17-202
ENSG00000176695,ENSG00000176695.8,ENST00000618231,ENST00000618231.3,ENSP00000493422,ENSP00000493422.2,OR4F17,OR4F17-203
ENSG00000176695,ENSG00000176695.8,ENST00000318050,ENST00000318050.4,ENSP00000315047,ENSP00000315047.3,OR4F17,OR4F17-201
ENSG00000142856,ENSG00000142856.17,ENST00000371092,ENST00000371092.7,ENSP00000360133,ENSP00000360133.3,ITGB3BP,ITGB3BP-202
ENSG00000142856,ENSG00000142856.17,ENST00000271002,ENST00000271002.15,ENSP00000271002,ENSP00000271002.10,ITGB3BP,ITGB3BP-201
ENSG00000167895,ENSG00000167895.15,ENST00000590426,ENST00000590426.1,ENSP00000467460,ENSP00000467460.1,TMC8,TMC8-204
ENSG00000167895,ENSG00000167895.15,ENST00000318430,ENST00000318430.10,ENSP00000325561,ENSP00000325561.4,TMC8,TMC8-201
ENSG00000167895,ENSG00000167895.15,ENST00000590799,ENST00000590799.5,ENSP00000465049,ENSP00000465049.1,TMC8,TMC8-205
ENSG00000167895,ENSG00000167895.15,ENST00000589691,ENST00000589691.1,ENSP00000467482,ENSP00000467482.1,TMC8,TMC8-202
ENSG00000186567,ENSG00000186567.14,ENST00000622237,ENST00000622237.4,ENSP00000480588,ENSP00000480588.1,CEACAM19,CEACAM19-209
ENSG00000186567,ENSG00000186567.14,ENST00000618372,ENST00000618372.4,ENSP00000483240,ENSP00000483240.1,CEACAM19,CEACAM19-207
ENSG00000186567,ENSG00000186567.14,ENST00000619799,ENST00000619799.4,ENSP00000481453,ENSP00000481453.1,CEACAM19,CEACAM19-208
ENSG00000186567,ENSG00000186567.14,ENST00000592789,ENST00000592789.5,ENSP00000465422,ENSP00000465422.1,CEACAM19,CEACAM19-206
ENSG00000186567,ENSG00000186567.14,ENST00000591979,ENST00000591979.1,ENSP00000466592,ENSP00000466592.1,CEACAM19,CEACAM19-205
ENSG00000186567,ENSG00000186567.14,ENST00000358777,ENST00000358777.10,ENSP00000351627,ENSP00000351627.4,CEACAM19,CEACAM19-201
ENSG00000186567,ENSG00000186567.14,ENST00000403660,ENST00000403660.3,ENSP00000384887,ENSP00000384887.3,CEACAM19,CEACAM19-202
ENSG00000204866,ENSG00000204866.9,ENST00000434646,ENST00000434646.6,ENSP00000395219,ENSP00000395219.1,IGFL2,IGFL2-202
ENSG00000204866,ENSG00000204866.9,ENST00000377693,ENST00000377693.5,ENSP00000366922,ENSP00000366922.3,IGFL2,IGFL2-201
ENSG00000204866,ENSG00000204866.9,ENST00000601052,ENST00000601052.1,ENSP00000471085,ENSP00000471085.1,IGFL2,IGFL2-205
ENSG00000179580,ENSG00000179580.10,ENST00000569210,ENST00000569210.6,ENSP00000454886,ENSP00000454886.1,RNF151,RNF151-202
ENSG00000179580,ENSG00000179580.10,ENST00000569714,ENST00000569714.6,ENSP00000456566,ENSP00000456566.1,RNF151,RNF151-203
ENSG00000179580,ENSG00000179580.10,ENST00000321392,ENST00000321392.4,ENSP00000325794,ENSP00000325794.3,RNF151,RNF151-201
ENSG00000114812,ENSG00000114812.13,ENST00000433647,ENST00000433647.5,ENSP00000394950,ENSP00000394950.1,VIPR1,VIPR1-202
ENSG00000114812,ENSG00000114812.13,ENST00000450274,ENST00000450274.5,ENSP00000415013,ENSP00000415013.1,VIPR1,VIPR1-209
ENSG00000114812,ENSG00000114812.13,ENST00000438259,ENST00000438259.6,ENSP00000415371,ENSP00000415371.2,VIPR1,VIPR1-204
ENSG00000114812,ENSG00000114812.13,ENST00000543411,ENST00000543411.5,ENSP00000445701,ENSP00000445701.1,VIPR1,VIPR1-217
ENSG00000114812,ENSG00000114812.13,ENST00000439731,ENST00000439731.5,ENSP00000403478,ENSP00000403478.1,VIPR1,VIPR1-205
ENSG00000114812,ENSG00000114812.13,ENST00000325123,ENST00000325123.5,ENSP00000327246,ENSP00000327246.4,VIPR1,VIPR1-201
ENSG00000187135,ENSG00000187135.8,ENST00000335523,ENST00000335523.8,ENSP00000335038,ENSP00000335038.6,VSTM2B,VSTM2B-201
ENSG00000183751,ENSG00000183751.16,ENST00000568546,ENST00000568546.6,ENSP00000454836,ENSP00000454836.1,TBL3,TBL3-205
ENSG00000183751,ENSG00000183751.16,ENST00000332704,ENST00000332704.5,ENSP00000331815,ENSP00000331815.5,TBL3,TBL3-201
ENSG00000141854,ENSG00000141854.10,ENST00000269720,ENST00000269720.6,ENSP00000269720,ENSP00000269720.2,MISP3,MISP3-201
ENSG00000141854,ENSG00000141854.10,ENST00000587086,ENST00000587086.3,ENSP00000465157,ENSP00000465157.1,MISP3,MISP3-202
ENSG00000141854,ENSG00000141854.10,ENST00000590772,ENST00000590772.1,ENSP00000466176,ENSP00000466176.1,MISP3,MISP3-203
ENSG00000170948,ENSG00000170948.4,ENST00000595891,ENST00000595891.2,ENSP00000471575,ENSP00000471575.1,MBD3L1,MBD3L1-202
ENSG00000170948,ENSG00000170948.4,ENST00000305625,ENST00000305625.2,ENSP00000304198,ENSP00000304198.2,MBD3L1,MBD3L1-201
ENSG00000105352,ENSG00000105352.11,ENST00000221954,ENST00000221954.7,ENSP00000221954,ENSP00000221954.2,CEACAM4,CEACAM4-201
ENSG00000105352,ENSG00000105352.11,ENST00000600925,ENST00000600925.1,ENSP00000473018,ENSP00000473018.1,CEACAM4,CEACAM4-203
ENSG00000158022,ENSG00000158022.7,ENST00000374272,ENST00000374272.4,ENSP00000363390,ENSP00000363390.3,TRIM63,TRIM63-201
ENSG00000167900,ENSG00000167900.12,ENST00000301634,ENST00000301634.12,ENSP00000301634,ENSP00000301634.6,TK1,TK1-201
ENSG00000167900,ENSG00000167900.12,ENST00000588734,ENST00000588734.5,ENSP00000468425,ENSP00000468425.1,TK1,TK1-203
ENSG00000167900,ENSG00000167900.12,ENST00000590862,ENST00000590862.5,ENSP00000468556,ENSP00000468556.1,TK1,TK1-205
ENSG00000167900,ENSG00000167900.12,ENST00000590430,ENST00000590430.5,ENSP00000467121,ENSP00000467121.1,TK1,TK1-204
ENSG00000167900,ENSG00000167900.12,ENST00000586613,ENST00000586613.1,ENSP00000468278,ENSP00000468278.1,TK1,TK1-202
ENSG00000105737,ENSG00000105737.10,ENST00000262895,ENST00000262895.7,ENSP00000262895,ENSP00000262895.2,GRIK5,GRIK5-201
ENSG00000105737,ENSG00000105737.10,ENST00000593562,ENST00000593562.6,ENSP00000470251,ENSP00000470251.1,GRIK5,GRIK5-204
ENSG00000105737,ENSG00000105737.10,ENST00000301218,ENST00000301218.8,ENSP00000301218,ENSP00000301218.3,GRIK5,GRIK5-202
ENSG00000116396,ENSG00000116396.15,ENST00000369787,ENST00000369787.7,ENSP00000358802,ENSP00000358802.3,KCNC4,KCNC4-201
ENSG00000116396,ENSG00000116396.15,ENST00000413138,ENST00000413138.7,ENSP00000388029,ENSP00000388029.3,KCNC4,KCNC4-203
ENSG00000116396,ENSG00000116396.15,ENST00000438661,ENST00000438661.3,ENSP00000393655,ENSP00000393655.2,KCNC4,KCNC4-204
ENSG00000116396,ENSG00000116396.15,ENST00000636402,ENST00000636402.1,ENSP00000490449,ENSP00000490449.1,KCNC4,KCNC4-208
ENSG00000058668,ENSG00000058668.15,ENST00000357681,ENST00000357681.10,ENSP00000350310,ENSP00000350310.5,ATP2B4,ATP2B4-203
ENSG00000058668,ENSG00000058668.15,ENST00000367218,ENST00000367218.7,ENSP00000356187,ENSP00000356187.3,ATP2B4,ATP2B4-204
ENSG00000058668,ENSG00000058668.15,ENST00000341360,ENST00000341360.6,ENSP00000340930,ENSP00000340930.2,ATP2B4,ATP2B4-201
ENSG00000058668,ENSG00000058668.15,ENST00000458092,ENST00000458092.5,ENSP00000391150,ENSP00000391150.1,ATP2B4,ATP2B4-205
ENSG00000058668,ENSG00000058668.15,ENST00000356729,ENST00000356729.5,ENSP00000349165,ENSP00000349165.5,ATP2B4,ATP2B4-202
